customer_id,tenure_months,gender,sessions_last_30d,avg_session_duration_min,items_in_wishlist,items_in_cart,days_since_last_purchase,total_purchases,total_spend_eur,returns_last_90d,used_promo_code,app_user,newsletter_subscriber,churn
88b8ec9d-5e35-469a-9d2d-b7754d16719b,9,Male,15,7.43,8,0,143,10,1031.72,0,1,0,1,0
3b645f43-1013-4e42-a361-8f277874713b,24,Female,11,4.51,9,1,48,40,4180.96,1,0,1,1,0
d13e4621-19be-4e84-8f88-7c1b8b46115b,31,Female,17,12.05,24,4,80,22,2404.51,3,1,0,1,0
eb1fe5f2-db6f-4ba3-9615-25250e5567d1,17,Non-binary,2,2.32,3,0,114,16,1547.06,1,0,0,0,1
4640a032-7655-49b3-a28c-1085b992401b,35,Male,21,7.45,26,3,143,36,2179.13,0,0,0,0,0
a9f06364-8b8d-412a-ab6e-16d938854e04,27,Female,27,18.13,23,4,123,21,884.33,1,1,1,0,0
a27b7c51-6e82-4d62-83d4-bfa78a5f868f,28,Female,21,10.98,25,4,169,34,2535.83,2,1,1,0,0
dadaa6c9-967b-4383-beec-b3f7afa2dcf7,1,Female,11,3.96,2,0,22,1,20.0,0,1,1,1,0
5d02c3ce-4258-4433-b4bf-1848853732d8,34,Male,20,7.37,17,1,28,61,2456.93,3,1,1,1,0
374d347d-532b-465e-860a-cc7edcdde4e0,32,Female,30,14.34,23,3,70,32,3403.12,4,1,1,1,0
f1fe4ba8-d482-4a84-852b-6b616761846d,12,Female,18,5.26,13,1,12,19,1481.79,0,1,1,1,0
09a8bafd-2562-4b04-a03c-c2d092a6bdc3,46,Male,28,11.15,31,5,43,71,5365.43,6,0,1,1,0
7c7aa1bf-749f-48d2-bdd6-a64db9566646,40,Male,4,1.69,19,2,95,24,1453.25,3,0,1,1,1
4db93b21-66b1-4bc3-b45d-c11342236f3b,14,Female,7,4.83,15,1,40,20,1229.34,0,1,0,1,0
a46f974c-c784-4d91-874a-b3a6427242b8,26,Female,1,1.0,22,1,61,28,3070.6,1,0,1,1,0
db2ba128-67f6-4c02-8f28-be1439d6a080,39,Female,10,10.24,16,0,139,20,2159.81,1,0,0,1,1
ade0c9b9-d510-438e-8183-022ae42fca31,10,Female,3,1.0,11,0,129,5,486.22,0,1,1,0,1
5affa029-b916-4406-a7f3-c2ae547e56ff,42,Female,5,1.0,27,1,102,57,4988.34,2,1,1,0,0
33c3136e-7432-40ba-9f1d-f2632828a34c,25,Male,23,8.04,25,2,113,21,1376.96,2,0,1,1,0
2cbad01c-c7aa-423d-a2fe-9ea8e5795372,29,Female,11,8.12,21,3,108,19,1797.36,2,1,1,0,0
b8fd9eb3-2bbc-46d3-9ac0-e2f679ef59bc,38,Female,10,1.55,28,4,164,19,1028.22,2,0,1,0,0
4a267beb-da88-4258-831b-cdd48dafa843,2,Male,38,16.95,8,0,68,2,89.08,0,0,1,1,0
ea911ff9-4aad-4f2d-a5ed-36ca81183ef7,40,Female,1,1.0,23,1,67,56,6769.46,7,0,1,1,1
564055e8-87e7-4a5a-8d7f-5a9a9409ab82,29,Female,28,15.84,26,2,98,39,1611.22,3,1,1,1,0
a7496595-b87d-4aa6-9669-4fbf68b9511f,24,Female,33,17.37,15,0,38,16,1333.27,1,0,1,0,0
07685232-686d-40a0-b034-b1babfd8af40,13,Female,35,24.75,16,2,34,24,1408.35,2,0,1,0,0
c76a7de4-8b46-437d-a834-a7630f3131bb,1,Female,10,2.93,10,0,73,1,20.0,0,0,1,1,0
4c8636aa-8f10-4762-8141-310278955df9,13,Female,4,3.71,6,0,62,23,2325.58,1,1,1,1,0
e6c67ebc-e4dc-428f-8ef9-c47af8e8f7c7,7,Female,22,15.21,5,0,168,12,971.4,1,0,1,0,0
8ae6d0d2-3fa8-41c5-afff-b0c93f1bb532,39,Male,11,5.28,17,2,77,19,2113.93,2,1,1,1,0
31c122fc-ce3c-431c-96c3-6eb409f18a3f,26,Female,18,3.06,14,0,141,32,2636.11,3,0,1,0,0
65bd10cb-1db5-47ff-906d-8517ccbc14c5,14,Male,4,3.05,7,1,111,18,767.75,0,1,1,0,0
a176132b-0db8-401b-a9c4-c654cfd252ae,8,Female,22,8.81,16,1,74,13,1355.79,0,1,1,1,0
79f3e245-746a-4c61-9ac1-5f5a7ee68cd1,1,Female,11,7.78,7,1,95,1,72.33,0,0,0,1,0
211862fc-6598-449d-b4cf-dd532f69fa83,38,Male,9,5.78,17,0,51,29,3345.14,2,1,1,0,0
993baf12-64bd-4e60-82aa-42c74cfb8189,5,Male,19,11.98,5,0,78,3,267.03,0,1,1,0,0
92f42c0f-70a5-42b1-afd0-14d6e5a987fe,14,Male,24,13.95,8,0,40,10,346.3,0,0,1,0,0
4ba82cbc-a26b-4e6e-977b-13d13119a212,19,Female,2,5.83,12,2,57,21,2315.41,1,0,1,0,0
f844690d-fd30-48b9-bb98-74f22cb3d497,41,Male,1,1.0,15,0,132,45,3866.96,3,0,0,0,1
3f2900a8-966e-4c1b-9c67-b0ddbf3dacf4,7,Female,10,1.0,7,0,34,5,619.47,0,0,1,0,0
a6baa320-f614-4025-b947-6bed13bd5ffd,35,Female,34,13.92,28,5,116,23,2021.73,0,0,1,1,0
5fb7a402-ac03-43a0-aa60-d30df00092a8,7,Female,22,10.02,16,0,137,8,655.66,1,1,1,0,0
4325bb91-eb33-4d46-afe3-acd1037f0820,21,Female,36,13.97,20,2,35,27,1336.62,2,1,1,0,0
fc774dba-b810-4a09-acc9-e816a7492b75,16,Male,11,11.95,13,2,100,9,906.85,1,0,0,0,0
e3bbf2c6-4cee-47ab-982d-f7b83d49ffbe,46,Female,23,15.02,35,3,50,77,6179.54,4,1,0,1,0
a7886217-171d-443c-aafc-45fd0a1bdb89,41,Female,4,1.88,20,1,72,57,2190.09,5,1,0,1,1
cae54a1d-4beb-45e7-8820-d5938f3fe2b5,5,Male,4,4.31,1,0,49,2,287.81,0,0,1,1,0
ec6e16e0-64ca-4ac0-909a-bf35ba338cb4,39,Male,9,2.11,25,4,45,26,950.19,2,0,1,0,0
78c44097-522a-4c8f-8350-1af17a7727f0,42,Female,11,3.7,18,3,151,30,2428.58,3,1,1,0,0
3e31e0cf-856a-43d7-ab0b-7631d7a15aed,41,Female,19,9.55,33,4,28,74,7802.49,0,0,1,0,0
e9289955-6fbe-4c4c-a3e8-cde3e8118ff3,31,Female,29,24.19,17,1,152,52,3614.54,1,1,0,1,0
ac785897-a6a6-4439-aaaa-99055746a05c,27,Non-binary,6,3.58,22,2,129,39,3369.82,3,0,0,0,1
91854bf3-1168-4ebd-893b-3c0c15b89d02,45,Female,7,6.23,22,1,45,72,5062.63,3,1,1,1,0
050a14f6-5a16-4d6c-9607-8b0d2fa8de34,42,Male,18,6.8,25,1,182,65,3072.42,3,0,0,1,1
15515caf-9b8d-45e3-953c-434de1da666e,3,Female,31,23.41,7,0,208,5,347.69,0,1,1,0,0
16590bc6-9278-4809-bc3a-a22f5a2ccadf,21,Female,22,14.35,21,0,48,16,803.57,2,0,1,0,0
62bfaf2a-b593-4296-be50-bf669d8c25ea,38,Male,16,1.49,29,5,74,53,2497.27,2,0,1,1,0
42aa4f3b-4cc7-42eb-86cb-826ad6c5e65c,24,Female,17,4.34,18,1,111,46,1714.3,1,0,1,1,0
d77e0185-d254-473c-8ab1-0c59e2a5aa9a,30,Male,33,24.85,17,0,124,44,1777.13,2,0,0,1,0
574eed7a-d6d4-4561-a973-d0e92e8f0fd3,40,Female,29,8.55,22,3,166,61,3772.31,2,1,1,1,0
d65a12b7-baf5-4ec5-8bf7-62a7520fcc71,36,Female,5,1.2,20,1,64,31,1769.22,2,0,1,0,0
e1cfdf88-f453-4717-ad1c-2016da4b9c63,8,Female,17,2.88,7,1,92,14,422.44,0,1,0,0,0
ee29b45e-29d5-499a-a08c-6cab58aa8767,20,Male,26,14.97,15,2,126,20,1167.77,1,0,1,1,0
5460c9e8-ec2a-49c0-b836-26d518630e3c,22,Female,13,9.92,8,1,38,15,966.51,0,0,1,0,0
cd63cc29-b498-479d-84ad-b530c9b32780,5,Female,6,3.17,12,0,110,7,786.78,0,0,1,0,0
28eb3e0e-3f04-4621-acc8-c5820b72beb8,9,Male,8,4.2,8,1,162,9,313.67,0,0,1,1,1
4eeea515-f62a-4cc7-9417-52197839d6c4,39,Male,32,12.85,27,0,75,49,4518.1,7,0,0,1,0
aeeebe98-682f-467c-9072-64ea33a1d70e,4,Female,32,26.5,11,1,79,6,394.98,0,1,0,1,0
0429b740-b7a6-4192-a62e-3c5b3bee724c,38,Female,39,20.83,35,3,137,33,3015.14,3,0,0,0,0
e7f9a680-871a-44f9-8ca7-66d7e4178f5d,11,Female,32,15.45,17,3,95,7,528.07,0,1,1,1,0
cf4d3176-b52f-4570-921c-d224f518f690,28,Male,24,3.59,18,2,82,25,2368.92,2,0,1,1,0
b4db99e1-f862-45b0-98b7-9bd48aab7d9d,20,Female,24,3.95,16,0,136,13,1459.78,0,1,1,1,0
97614a74-7828-4dab-b8a7-84197fa5eb47,41,Female,20,12.83,30,4,37,78,3406.19,0,1,1,1,0
cc920421-02c2-409d-a36d-ec180b193949,34,Male,29,7.59,26,2,216,65,5406.68,2,0,1,1,0
4abcc227-36ba-490b-8ea0-7d2ef708256e,27,Female,20,6.49,22,2,108,27,2356.48,3,0,0,1,0
51131f4f-4376-4661-9db6-63e92f89b8dc,21,Male,22,2.53,22,0,132,32,1119.67,0,1,0,1,0
9f0ac83b-8db3-4b64-bb89-fa7a97839e7a,44,Male,20,6.86,29,1,25,54,1695.49,6,1,0,1,0
8c70542c-72d8-4e06-83a2-15b7903da677,34,Female,13,8.45,17,2,75,67,6310.27,4,1,1,1,0
e55788aa-c8c4-4359-8590-09018e7ce51e,37,Female,39,30.0,34,6,181,62,4597.99,3,1,1,1,0
30c69f50-b226-4846-a0c3-931486b8bdbc,25,Female,34,11.8,24,0,67,40,1348.4,2,0,0,0,0
e9a914b9-5638-41ea-a311-dec2765855cf,43,Female,28,9.16,24,0,145,25,2087.44,2,1,1,1,0
f1432b2e-344a-4424-943e-8d86bd85912d,39,Female,0,1.0,23,2,127,41,2631.55,2,0,0,1,1
8353dcc0-4207-4c39-a848-01cdfccc1245,22,Female,27,12.38,14,2,93,36,3503.44,1,1,1,1,0
f1c68ad5-b93b-4ece-958a-71e35251daac,19,Female,24,15.98,9,1,238,35,3025.01,0,0,1,0,1
2ee3fb73-9307-4ea7-935d-794b65ed905d,15,Male,19,1.62,20,0,131,18,726.84,1,1,1,1,0
7f0c1f23-159e-443d-a79f-c76700e755e7,24,Male,2,1.5,12,2,161,38,3589.45,2,0,1,0,1
6b3b0ed0-257f-4c45-91b1-232c2522c871,40,Female,39,20.97,28,5,59,54,2112.6,1,1,1,0,0
9922333a-b0cb-4026-b0e5-fcc19b30a067,38,Male,23,14.78,27,3,15,74,5808.48,8,1,1,1,0
753d7be7-d8ac-4cac-94f9-fac70be08af9,24,Female,34,8.8,27,5,25,30,1735.37,1,0,1,0,0
76b02909-eddb-4bce-9b52-f8367ca9b6bc,34,Female,32,20.73,32,5,40,19,2311.94,2,1,1,0,0
2b3ee0dc-ea2c-436d-9d5d-ad6df43759d6,16,Male,13,5.15,15,1,45,29,931.74,3,0,1,1,0
b2214c8e-a370-4319-91dd-eef07331ff4d,46,Female,12,7.03,31,3,280,24,1734.38,0,0,1,0,1
1f73c0d9-3d53-42fa-bbbd-93fdf184fcd3,47,Male,9,3.77,23,4,62,84,8996.79,10,1,0,0,1
968bf666-f51e-4f93-aa50-a68c8304e111,5,Female,33,14.76,10,0,124,6,335.46,0,1,1,1,0
e6714bc5-910c-4fc6-8d72-a13935ad22bc,1,Male,37,22.7,11,1,71,1,20.0,0,1,1,1,0
4454ba47-1949-4322-a194-4652e23b800c,10,Non-binary,19,9.17,9,1,127,5,545.54,0,1,1,1,0
b1139a99-600e-47bc-962f-5b7eddcf280d,23,Male,12,2.04,13,2,105,25,1906.04,2,0,1,0,0
ebedc4df-3657-4849-ad8d-a83760bc0e93,42,Female,27,15.35,23,1,215,25,818.91,2,0,1,0,0
cad1c3fc-b3a9-4746-913a-b3a94ba1f3b0,27,Female,21,1.42,18,2,95,37,3489.9,1,0,0,1,0
41d25938-4cce-4233-a16c-ec2a2cba88c6,17,Female,34,2.38,18,3,94,21,1003.79,1,1,1,0,0
b636b793-5c44-4ec7-8fa4-3ea487464a17,13,Female,4,3.89,6,0,121,18,1934.0,1,1,0,0,1
066032c7-12c4-46d2-af3a-80dbf9051f49,31,Non-binary,4,5.78,24,3,150,29,1801.18,2,1,1,1,0
a1c38dbb-732c-4d50-b4dd-9ba4304306a1,24,Male,27,21.77,13,0,24,22,742.79,0,0,1,0,0
8b1fe372-197e-4372-a732-5aaa2db8b227,2,Male,18,8.01,3,0,93,3,253.38,0,0,1,1,0
0591ac50-b4da-4996-bc4c-e186e2d51c66,18,Female,32,16.64,18,2,194,30,1026.24,2,0,1,1,0
b835bc2b-a12b-42dc-a0a9-cd2651a4ae3c,4,Female,1,4.43,0,0,123,3,186.25,0,0,1,0,0
704d694e-fdd9-4710-b08a-b4154c50c6dd,11,Male,22,12.72,15,0,52,20,1847.76,0,1,1,1,0
1599cecd-e31e-4b7c-8ccf-8ad6fdf0e55e,20,Male,30,14.19,20,2,119,32,3705.06,2,0,1,1,0
8697fb92-d503-4a6f-b469-c70725e5d55b,41,Female,19,15.09,27,5,139,48,2720.66,5,0,1,1,0
d854bab2-9915-44df-b6e1-abe03e72f998,2,Female,25,6.51,8,0,76,3,160.9,0,0,1,1,0
ea1d97d9-969a-4b15-a439-f0c660babfbf,23,Male,22,13.71,18,1,175,19,1364.56,1,0,1,0,0
fff52869-2bf3-4775-9eaa-12b8b889bd65,21,Female,21,11.49,12,0,102,15,472.64,0,1,0,0,0
8bdf7811-ef29-48f2-9255-342f5aaddb28,12,Female,34,19.89,11,2,185,20,1265.33,0,0,1,1,0
ed5b1709-c1a5-42d9-a609-7eded0cfd392,37,Female,39,24.55,27,2,32,27,2793.32,1,0,1,1,0
65372f69-c0b7-44e2-86cc-aff1a7a38e3a,22,Male,30,13.25,25,1,34,40,4717.08,4,1,1,1,0
20cc56fd-424a-4516-a9f4-7ca0b305dd39,34,Male,10,2.7,25,1,42,61,4823.6,5,0,0,1,0
d480c7cf-9856-4a0b-ae30-3a4c0d76f7e0,20,Female,2,1.1,12,1,70,24,1241.6,0,0,1,0,0
c9585042-995a-4ee9-8a16-a10b5bdb9f61,46,Male,12,5.95,21,3,127,82,6464.64,8,0,1,1,1
398a9ab8-9c55-4517-89ce-6b324e578fe7,31,Female,10,5.37,14,2,53,40,3706.12,2,1,1,1,0
45d428e4-b731-47c8-a36b-482a71626030,36,Female,27,11.91,32,3,58,45,4498.93,1,1,1,1,0
9301aac7-7f85-44d8-b1ab-055d7a474f68,20,Male,26,7.19,18,0,53,14,1229.46,0,1,1,1,0
d8ebc34c-113a-42ad-96f1-f61d60da9e1c,47,Female,8,1.0,29,0,41,24,1745.81,0,0,1,0,0
f2d591ac-3174-4894-8379-4ba1e363365d,31,Male,26,9.33,27,0,14,23,2680.66,0,0,1,1,0
f9f01b44-ec30-4901-aa99-646488b542d2,31,Male,17,14.27,23,1,21,22,2357.52,1,1,0,0,0
c385fc03-f2b1-4135-ad73-b4793e0e1ea9,36,Female,17,1.3,21,3,197,30,1164.41,2,0,0,0,1
60289885-aa26-487e-a84e-b3cefbebb540,4,Male,24,8.64,9,1,75,4,340.07,0,0,0,0,0
e2c687c2-8c37-4383-b737-5bdc99563470,14,Female,30,6.53,22,2,42,24,2001.28,0,0,1,0,0
a0e99c91-355d-43c9-9443-aacec65f7898,8,Male,6,2.31,9,1,139,12,914.54,1,0,0,0,1
655eb365-005d-464b-906f-b07e81955af3,41,Male,0,2.41,19,0,143,74,4135.7,10,0,1,0,1
f8773b00-113c-4125-a9af-b34f0645d24e,10,Male,8,1.0,11,0,248,18,949.06,1,0,1,1,1
87e23836-6948-4a9e-9cfd-87e6978e2ade,14,Male,32,8.75,14,2,77,23,1750.52,0,0,1,1,0
2bb6c491-1387-48ee-b02f-6e8346b6a94b,26,Female,4,1.0,11,0,73,44,4596.29,4,1,1,0,0
20d68681-f055-4066-a18c-98a2ee4899d1,12,Female,10,2.15,6,0,141,10,586.04,0,0,1,1,0
324b409f-2901-4e26-bb50-f459bb6a5b32,33,Male,11,10.36,17,0,70,28,1170.39,3,1,1,0,0
0dcdfe4d-349d-4a28-b25e-660766bae09d,5,Female,9,3.59,0,0,103,4,212.33,0,0,0,1,0
fa3fd5d8-0b7c-45e9-bd4c-9f05a11d4363,24,Female,22,12.25,18,1,86,37,1221.64,1,1,1,0,0
77873fe4-b6f6-4567-bcdb-7820ed4eeb08,38,Male,16,11.73,24,2,65,60,3462.41,6,1,1,1,0
5e3759bd-3824-463e-9c62-69ed7aae4411,13,Male,31,9.91,10,1,210,19,2206.22,2,0,0,0,0
5dbcc221-2fae-4287-8e5f-64b8ce2dd79e,43,Female,4,1.0,31,5,59,85,9379.3,5,0,0,0,1
4d81efdc-2ec6-4a96-877d-5cd0f56ea2d1,43,Male,19,11.7,31,5,52,63,4407.05,1,1,0,0,0
4501d007-d5aa-48ee-a013-389bd1cc7718,3,Male,2,1.0,0,0,138,3,309.16,0,0,1,1,1
6c5f08da-375c-4e84-96f3-29fa503dcff9,38,Male,6,3.54,23,3,100,44,3914.55,1,0,0,1,1
41bea5aa-5921-474f-9069-da370862cb45,17,Male,24,18.29,11,1,75,24,1230.01,2,0,1,0,0
1341f76c-e7cf-4a11-8fa3-d2d5b56b99a9,15,Female,25,10.98,16,2,46,10,465.02,0,1,1,1,0
824012c5-670f-41c1-a542-8bd93a1e12ec,18,Female,1,1.0,17,2,83,28,3408.26,0,1,1,1,0
18702e75-32f6-4a7c-bdba-982a4c8c6ca1,26,Male,1,4.26,18,1,248,42,1313.95,4,1,1,1,1
c394dd40-e511-422c-be89-0c7b64819e93,9,Male,39,23.36,17,2,49,12,610.5,0,1,0,1,0
c9de3076-d64c-47f3-b83c-67d0f5479d4c,46,Female,13,2.28,32,5,24,40,1530.34,3,1,1,1,0
ec1fe9b9-3496-47d6-84e8-519811761539,34,Female,37,21.36,32,1,23,32,2709.41,3,0,0,1,0
3f611709-35e6-4c2d-b56f-7ac9e7a14986,6,Non-binary,2,5.6,6,0,143,8,526.12,1,1,1,0,0
70ac59b6-8ac4-45c2-92f8-872a699bb747,13,Male,19,12.61,8,0,24,22,1228.16,2,1,1,0,0
21a0326d-ee2d-4f98-9411-969674be8f1b,12,Female,13,6.39,17,0,48,12,510.91,0,0,1,0,0
cae3a32c-2681-4a2e-816d-f275c3ec27a1,5,Male,37,14.13,7,1,80,8,628.04,0,0,0,0,0
92de1a9f-35f1-4148-a067-b27af24a6849,14,Female,22,10.19,8,1,76,25,859.29,3,0,1,1,0
91e7e7a0-141a-4981-b7d3-2ce1e5e9a0db,37,Male,10,6.37,15,0,220,53,6188.63,5,0,1,1,1
c55c2edc-4ace-4766-9213-595a8906371d,9,Female,10,3.92,4,0,44,11,1202.28,0,0,0,1,0
b332a62b-fcd4-4926-9291-32b8da6bb9e8,23,Female,37,19.95,14,1,54,15,1112.06,0,0,1,0,0
e12db4a3-d14e-4ad2-a938-a7b0a8172382,33,Male,29,15.0,21,0,59,30,2531.46,1,1,0,1,0
8798f14e-768d-4fc2-8c1f-9ecf40af2c9a,6,Female,14,5.58,8,0,94,11,915.43,0,1,0,1,0
f0aedc8a-03ba-4fc5-90f4-6a50f1090c34,31,Female,25,7.53,28,1,101,58,6425.01,6,0,1,1,0
d2f2599f-5670-44cd-a18d-22d2ab392fc1,6,Female,38,12.78,7,0,45,11,911.44,0,1,1,0,0
371d5dde-3550-4ea1-a9d9-4cbcae85e52d,5,Female,0,1.89,0,0,128,6,616.63,0,0,0,1,1
c3e5f8d8-f8d8-468c-b599-1f7e1a044c75,16,Female,22,4.0,11,0,67,30,3269.44,2,0,1,1,0
a062a814-5a55-4708-b963-06709e697757,13,Female,19,4.61,9,0,77,25,1960.27,2,0,1,0,0
5831f2fb-17eb-4d3d-be41-a0d644147861,20,Female,23,18.36,13,1,162,36,3840.82,3,0,1,1,0
36ef714d-eb55-4d10-bd50-6593642b2edd,3,Male,0,1.0,6,0,120,3,292.15,0,0,0,0,1
1d536142-bb6a-4d73-a7d8-fded47803b30,9,Female,32,13.01,19,1,76,15,1054.9,1,1,0,1,0
252d48c2-1393-4f7c-a398-55fc082a5aea,45,Female,22,16.27,22,2,236,50,1619.49,0,0,0,0,1
b35eadc6-2945-4e03-b642-06aafef12ac2,47,Female,35,20.19,29,5,34,38,2815.05,0,0,1,1,0
39369e92-00c0-4f76-998c-033133cd5e08,31,Female,35,23.1,19,2,201,58,3097.18,2,1,0,1,0
de9e66e8-3233-4ee4-8662-92604677ec8f,33,Female,32,12.46,25,2,157,17,1951.54,0,0,1,1,0
0b2cbe02-05dd-4613-b5b6-069d7da356f8,36,Male,11,3.18,25,3,72,45,1903.06,4,0,1,1,0
1eaa0816-571a-49a4-85fa-03953464aa1e,24,Female,11,5.71,10,1,129,15,1093.98,2,1,1,1,0
bc77668f-6bbf-4008-b4f7-3c99c9228fcc,36,Female,33,10.71,26,2,20,62,6297.58,7,0,1,1,0
cfd5bfbf-2191-4a04-92c3-dbd12726dfb0,17,Male,14,9.33,14,0,114,9,460.35,0,1,1,1,0
198d4a37-a1d0-40a5-9646-56a418fbe4c3,29,Female,29,19.97,26,1,66,54,3117.24,5,0,1,1,0
7e25066a-be50-45fb-be3c-4f26423a2f70,10,Male,34,23.94,20,1,30,11,639.02,0,1,1,1,0
f63a259f-295f-481d-a07c-2711ebf18be2,41,Male,29,10.66,31,0,19,44,3429.43,4,0,0,1,0
ba73b361-d819-400f-b28f-fc0dd454f935,40,Female,22,16.11,32,2,300,46,3422.56,2,1,1,0,1
949e17dc-8c85-4e29-a558-1489d37a0737,4,Male,35,18.73,10,0,60,2,219.71,0,1,0,1,0
ecaf46db-7de3-4e50-94d1-08c891d23fcf,11,Female,26,21.58,12,1,51,8,496.94,0,0,0,0,0
cd76e67c-5dfb-4b3f-81e2-79912fbf3e85,46,Male,20,7.2,35,4,185,47,4109.64,3,0,0,1,1
79cfa62e-ec75-491e-a257-27174c40b0d5,39,Female,15,9.73,26,4,70,22,2207.68,2,1,1,1,0
169fb777-fb40-48d9-a690-ac9348be2d0d,37,Female,31,13.21,25,0,148,19,1900.22,2,0,1,0,0
9c3b6481-c8f6-4469-8202-0322714e07c3,44,Male,1,1.0,26,4,80,67,7072.66,1,0,0,1,0
f0b49291-1a28-4c29-97bd-0e1243d3ed54,41,Female,4,1.0,28,0,152,59,2170.56,8,1,1,1,1
9ff1205e-bb8c-4ec3-9f1a-2efb2c2b39ba,21,Female,9,3.86,15,2,42,25,1596.37,3,0,1,1,0
41787dbf-8516-474c-a42b-ec1d239ad74d,47,Female,19,16.02,36,6,140,91,10248.73,9,1,1,1,1
24abab04-bb86-4a17-bb44-c44d9e281667,45,Male,27,21.83,23,3,41,52,4763.24,6,0,1,0,0
3b8c7b61-f826-49c0-bd97-147884832f9b,6,Male,25,20.71,7,0,72,9,338.66,1,0,0,0,0
61d59285-5165-443c-931b-c543d16eb5b1,40,Female,29,12.07,24,4,48,31,2822.69,4,1,0,0,0
a8c90c71-0409-4ec3-9905-19f8c50ca3ba,18,Male,8,5.51,8,0,62,24,2475.38,2,1,0,1,0
1fefdc1b-2104-4a97-920f-0c6c23cd997d,10,Female,29,22.88,15,0,129,9,1025.95,0,1,1,0,0
bde9cc6a-0811-4770-8a9c-01d5c5cb4eac,3,Male,32,21.03,6,0,178,1,108.43,0,0,1,1,0
9f79d832-f8e7-49a1-b8f4-786014116e4c,26,Male,4,4.87,14,1,150,38,2295.75,0,0,0,0,1
c730296e-9ce5-4980-ba74-a36127d2be2a,13,Male,14,9.8,10,0,74,10,324.94,1,0,1,1,0
e706cb5d-b346-4ad0-b5eb-514d0236ff33,9,Male,26,8.49,15,2,60,10,813.13,0,0,1,1,0
9444195a-43c1-4c73-b3f8-743197ea5295,43,Female,11,2.9,18,0,78,51,5522.62,3,0,1,1,0
22505319-b51b-4681-be9e-64ad202d33c2,23,Non-binary,25,9.52,13,0,111,11,922.04,0,1,1,0,0
69ae5d14-3217-4261-b772-e025900bec2d,31,Female,17,10.5,22,0,67,33,2553.69,1,1,1,1,0
bd49d366-862a-4787-a9e0-544da791a5f1,32,Female,21,9.59,24,4,92,21,1187.98,2,1,0,1,0
c2db5953-67fe-4487-a4ae-36dc7fac472f,10,Female,6,2.75,3,0,70,10,688.72,0,0,1,0,0
fdb365de-24bd-49fd-b21e-94f5f3682b3d,38,Male,7,7.03,21,1,46,72,6265.3,10,0,1,1,0
1ca61de0-c78b-4b4e-9a78-250c47bec146,45,Male,28,9.68,28,2,22,78,8206.49,7,0,1,1,0
4a03f8de-a0c9-4400-801f-29134c90a992,20,Female,39,28.33,14,1,22,30,2301.75,0,1,1,0,0
27f817ce-ab83-4a60-8514-fcb1806282ce,2,Non-binary,23,9.36,2,0,112,3,363.61,0,0,0,0,0
38c8ca20-bddf-4cb3-a8ad-0f4b9ea52d7c,7,Female,1,1.0,12,0,51,12,606.63,0,0,0,1,0
4df3dff1-11b3-4bea-8d01-3485c5cb316e,45,Male,1,1.0,19,0,105,51,2538.77,5,1,0,1,1
333fe42b-9fd6-48f3-8ec7-9f26ae62f47a,31,Male,17,9.72,26,5,89,29,3359.46,2,0,1,0,0
28a52ba0-2224-4225-8004-37ac2ee33992,39,Female,37,16.17,35,6,18,58,4837.47,0,1,1,1,0
53b41587-69f0-45d4-9bba-976e5c8be7ac,47,Female,29,11.56,34,3,71,91,4591.13,4,1,1,1,0
ae1e7f83-0c69-4eaf-ac6d-96a65b6ee5d0,37,Male,2,1.0,19,1,89,35,3319.45,3,1,0,1,1
382365de-ced9-43a4-8a6f-9ed81060279a,28,Female,29,13.95,27,4,54,43,3955.3,0,1,1,1,0
7e51e7f6-65df-42ea-8ab5-501f9617c761,11,Male,0,1.0,13,1,167,6,329.92,0,0,1,0,1
957fe091-336f-4d6d-84f3-c8aed4af1f98,44,Male,9,5.22,25,2,19,24,2130.12,0,1,0,1,0
7362c527-9591-4753-a51c-a0f3ae80f76a,26,Female,27,17.61,13,1,125,36,2530.59,0,1,1,1,0
4aa92ce4-0869-46e2-8bb7-51753d754f75,21,Male,11,4.71,13,2,84,15,1335.41,1,1,1,0,0
c05c47c9-7dc6-4e27-9afa-40ef613927f4,40,Female,23,8.47,24,2,57,46,4403.32,0,1,1,0,0
ab831a46-6c18-4390-a862-eead7631a64e,9,Male,23,12.77,4,0,172,12,405.28,0,0,1,0,0
c629edba-b034-404f-b89b-bfe433cd3500,17,Female,9,1.63,13,2,51,17,1044.68,1,0,0,1,0
452f828c-54f3-4af7-8b25-7607a53dc331,15,Female,1,1.0,12,1,91,21,768.65,0,0,1,1,0
831ca092-e060-4798-b0d0-5a51bfe13897,35,Female,8,5.74,17,1,97,46,1598.77,2,0,1,1,0
f4c7729f-a2c3-4ae3-aa77-4d9ccad6c2f1,13,Non-binary,13,6.41,15,0,40,16,678.79,0,1,1,1,0
2be3c3f0-1753-4d53-ab24-0852a9cfe02c,16,Non-binary,30,18.69,11,0,131,13,396.01,0,0,1,1,0
bcee5676-b018-4c1b-b8f0-2df049d0eee9,15,Female,13,5.27,17,1,278,8,844.05,0,1,1,1,1
f60f9a3c-cc0f-4e42-afe3-71458cf1769a,26,Female,25,24.88,19,3,16,32,1317.25,4,1,1,0,0
b683e952-76f6-4149-9b69-36c53d84f439,27,Female,29,8.75,17,2,75,19,2040.47,1,0,1,1,0
486a2666-5eb9-4a8e-a685-e59efb28e842,20,Female,23,12.31,22,3,92,11,939.41,0,1,1,1,0
